theta,A2,a,b,z,status
65.0,0.0,6.2,8.2,-1.2,NotYet
65.0,2.0,6.2,8.2,-1.2,NotYet
65.0,4.0,6.2,8.2,-1.2,NotYet
65.0,6.0,6.2,8.2,-1.2,NotYet
65.0,8.0,6.2,8.2,-1.2,NotYet
65.0,10.0,6.2,8.2,-1.2,NotYet
65.0,-6.0,6.2,8.2,-1.0,NotYet
65.0,-4.0,6.2,8.2,-1.0,NotYet
65.0,-2.0,6.2,8.2,-1.0,NotYet
65.0,0.0,6.2,8.2,-1.0,NotYet
65.0,10.0,6.2,8.2,-1.6,NotYet
65.0,4.0,6.2,8.2,-1.0,NotYet
65.0,6.0,6.2,8.2,-1.0,NotYet
65.0,8.0,6.2,8.2,-1.0,NotYet
65.0,10.0,6.2,8.2,-1.0,NotYet
65.0,-4.0,6.2,8.2,-0.8,NotYet
65.0,-2.0,6.2,8.2,-0.8,NotYet
65.0,0.0,6.2,8.2,-0.8,NotYet
65.0,2.0,6.2,8.2,-0.8,NotYet
65.0,4.0,6.2,8.2,-0.8,NotYet
65.0,6.0,6.2,8.2,-0.8,NotYet
65.0,8.0,6.2,8.2,-0.8,NotYet
65.0,10.0,6.2,8.2,-0.8,NotYet
65.0,-6.0,6.2,8.2,-0.6,NotYet
65.0,-4.0,6.2,8.2,-0.6,NotYet
65.0,-2.0,6.2,8.2,-0.6,NotYet
65.0,0.0,6.2,8.2,-0.6,NotYet
65.0,2.0,6.2,8.2,-0.6,NotYet
65.0,4.0,6.2,8.2,-0.6,NotYet
65.0,6.0,6.2,8.2,-0.6,NotYet
65.0,8.0,6.2,8.2,-0.6,NotYet
65.0,10.0,6.2,8.2,-0.6,NotYet
65.0,2.0,6.2,8.2,-1.0,NotYet
65.0,-4.0,6.2,8.2,-0.4,NotYet
65.0,-2.0,6.2,8.2,-0.4,NotYet
65.0,0.0,6.2,8.2,-0.4,NotYet
65.0,2.0,6.2,8.2,-0.4,NotYet
65.0,4.0,6.2,8.2,-0.4,NotYet
65.0,6.0,6.2,8.2,-0.4,NotYet
65.0,8.0,6.2,8.2,-0.4,NotYet
65.0,10.0,6.2,8.2,-0.4,NotYet
65.0,-6.0,6.2,8.2,-0.2,NotYet
65.0,-4.0,6.2,8.2,-0.2,NotYet
65.0,-2.0,6.2,8.2,-0.2,NotYet
65.0,0.0,6.2,8.2,-0.2,NotYet
65.0,2.0,6.2,8.2,-0.2,NotYet
65.0,4.0,6.2,8.2,-0.2,NotYet
65.0,6.0,6.2,8.2,-0.2,NotYet
65.0,8.0,6.2,8.2,-0.2,NotYet
65.0,10.0,6.2,8.2,-0.2,NotYet
65.0,-6.0,6.2,8.2,0.0,NotYet
65.0,-4.0,6.2,8.2,0.0,NotYet
65.0,-2.0,6.2,8.2,0.0,NotYet
65.0,0.0,6.2,8.2,0.0,NotYet
65.0,2.0,6.2,8.2,0.0,NotYet
65.0,4.0,6.2,8.2,0.0,NotYet
65.0,6.0,6.2,8.2,0.0,NotYet
65.0,-6.0,6.2,8.2,-0.4,NotYet
65.0,10.0,6.2,8.2,0.0,NotYet
65.0,-6.0,6.2,8.2,0.2,NotYet
65.0,-4.0,6.2,8.2,0.2,NotYet
65.0,-2.0,6.2,8.2,0.2,NotYet
65.0,0.0,6.2,8.2,0.2,NotYet
65.0,2.0,6.2,8.2,0.2,NotYet
65.0,4.0,6.2,8.2,0.2,NotYet
65.0,6.0,6.2,8.2,0.2,NotYet
65.0,8.0,6.2,8.2,0.2,NotYet
65.0,10.0,6.2,8.2,0.2,NotYet
65.0,-6.0,6.2,8.2,0.4,NotYet
65.0,-4.0,6.2,8.2,0.4,NotYet
65.0,-2.0,6.2,8.2,0.4,NotYet
65.0,0.0,6.2,8.2,0.4,NotYet
65.0,2.0,6.2,8.2,0.4,NotYet
65.0,4.0,6.2,8.2,0.4,NotYet
65.0,6.0,6.2,8.2,0.4,NotYet
65.0,8.0,6.2,8.2,0.4,NotYet
65.0,10.0,6.2,8.2,0.4,NotYet
65.0,-6.0,6.2,8.2,0.6,NotYet
65.0,-4.0,6.2,8.2,0.6,NotYet
65.0,-2.0,6.2,8.2,0.6,NotYet
65.0,8.0,6.2,8.2,0.0,NotYet
65.0,2.0,6.2,8.2,0.6,NotYet
65.0,4.0,6.2,8.2,0.6,NotYet
65.0,6.0,6.2,8.2,0.6,NotYet
65.0,8.0,6.2,8.2,0.6,NotYet
65.0,10.0,6.2,8.2,0.6,NotYet
65.0,-4.0,6.2,8.2,0.8,NotYet
65.0,-2.0,6.2,8.2,0.8,NotYet
65.0,0.0,6.2,8.2,0.8,NotYet
65.0,2.0,6.2,8.2,0.8,NotYet
65.0,4.0,6.2,8.2,0.8,NotYet
65.0,6.0,6.2,8.2,0.8,NotYet
65.0,8.0,6.2,8.2,0.8,NotYet
65.0,10.0,6.2,8.2,0.8,NotYet
65.0,-4.0,6.2,8.2,1.0,NotYet
65.0,-2.0,6.2,8.2,1.0,NotYet
65.0,0.0,6.2,8.2,1.0,NotYet
65.0,2.0,6.2,8.2,1.0,NotYet
65.0,4.0,6.2,8.2,1.0,NotYet
65.0,6.0,6.2,8.2,1.0,NotYet
65.0,8.0,6.2,8.2,1.0,NotYet
65.0,10.0,6.2,8.2,1.0,NotYet
65.0,0.0,6.2,8.2,0.6,NotYet
65.0,-4.0,6.2,8.2,1.2,NotYet
65.0,-2.0,6.2,8.2,1.2,NotYet
65.0,0.0,6.2,8.2,1.2,NotYet
65.0,2.0,6.2,8.2,1.2,NotYet
65.0,4.0,6.2,8.2,1.2,NotYet
65.0,6.0,6.2,8.2,1.2,NotYet
65.0,8.0,6.2,8.2,1.2,NotYet
65.0,10.0,6.2,8.2,1.2,NotYet
65.0,-4.0,6.2,8.2,1.4,NotYet
65.0,-2.0,6.2,8.2,1.4,NotYet
65.0,0.0,6.2,8.2,1.4,NotYet
65.0,2.0,6.2,8.2,1.4,NotYet
65.0,4.0,6.2,8.2,1.4,NotYet
65.0,6.0,6.2,8.2,1.4,NotYet
65.0,8.0,6.2,8.2,1.4,NotYet
65.0,10.0,6.2,8.2,1.4,NotYet
65.0,-2.0,6.2,8.2,1.6,NotYet
65.0,0.0,6.2,8.2,1.6,NotYet
65.0,2.0,6.2,8.2,1.6,NotYet
65.0,4.0,6.2,8.2,1.6,NotYet
65.0,6.0,6.2,8.2,1.6,NotYet
65.0,8.0,6.2,8.2,1.6,NotYet
65.0,10.0,6.2,8.2,1.6,NotYet
65.0,-2.0,6.2,8.2,1.8,NotYet
65.0,0.0,6.2,8.2,1.8,NotYet
65.0,2.0,6.2,8.2,1.8,NotYet
65.0,4.0,6.2,8.2,1.8,NotYet
65.0,6.0,6.2,8.2,1.8,NotYet
65.0,8.0,6.2,8.2,1.8,NotYet
65.0,10.0,6.2,8.2,1.8,NotYet
65.0,-2.0,6.2,8.2,2.0,NotYet
65.0,0.0,6.2,8.2,2.0,NotYet
65.0,2.0,6.2,8.2,2.0,NotYet
65.0,4.0,6.2,8.2,2.0,NotYet
65.0,6.0,6.2,8.2,2.0,NotYet
65.0,8.0,6.2,8.2,2.0,NotYet
65.0,10.0,6.2,8.2,2.0,NotYet
70.0,-6.0,6.6,7.7,-2.0,NotYet
70.0,-4.0,6.6,7.7,-2.0,NotYet
70.0,-2.0,6.6,7.7,-2.0,NotYet
70.0,0.0,6.6,7.7,-2.0,NotYet
70.0,2.0,6.6,7.7,-2.0,NotYet
70.0,4.0,6.6,7.7,-2.0,NotYet
70.0,6.0,6.6,7.7,-2.0,NotYet
70.0,8.0,6.6,7.7,-2.0,NotYet
70.0,10.0,6.6,7.7,-2.0,NotYet
70.0,-6.0,6.6,7.7,-1.8,NotYet
70.0,-4.0,6.6,7.7,-1.8,NotYet
70.0,-2.0,6.6,7.7,-1.8,NotYet
70.0,0.0,6.6,7.7,-1.8,NotYet
70.0,2.0,6.6,7.7,-1.8,NotYet
70.0,6.0,6.6,7.7,-1.8,NotYet
70.0,8.0,6.6,7.7,-1.8,NotYet
70.0,10.0,6.6,7.7,-1.8,NotYet
70.0,-6.0,6.6,7.7,-1.6,NotYet
70.0,-4.0,6.6,7.7,-1.6,NotYet
70.0,-2.0,6.6,7.7,-1.6,NotYet
70.0,0.0,6.6,7.7,-1.6,NotYet
70.0,2.0,6.6,7.7,-1.6,NotYet
70.0,4.0,6.6,7.7,-1.6,NotYet
70.0,6.0,6.6,7.7,-1.6,NotYet
70.0,8.0,6.6,7.7,-1.6,NotYet
70.0,10.0,6.6,7.7,-1.6,NotYet
70.0,-6.0,6.6,7.7,-1.4,NotYet
70.0,-4.0,6.6,7.7,-1.4,NotYet
70.0,4.0,6.6,7.7,-1.8,NotYet
70.0,0.0,6.6,7.7,-1.4,NotYet
70.0,2.0,6.6,7.7,-1.4,NotYet
70.0,4.0,6.6,7.7,-1.4,NotYet
70.0,6.0,6.6,7.7,-1.4,NotYet
70.0,8.0,6.6,7.7,-1.4,NotYet
70.0,10.0,6.6,7.7,-1.4,NotYet
70.0,-6.0,6.6,7.7,-1.2,NotYet
70.0,-4.0,6.6,7.7,-1.2,NotYet
70.0,-2.0,6.6,7.7,-1.2,NotYet
70.0,0.0,6.6,7.7,-1.2,NotYet
70.0,2.0,6.6,7.7,-1.2,NotYet
70.0,4.0,6.6,7.7,-1.2,NotYet
70.0,6.0,6.6,7.7,-1.2,NotYet
70.0,8.0,6.6,7.7,-1.2,NotYet
70.0,10.0,6.6,7.7,-1.2,NotYet
70.0,-2.0,6.6,7.7,-1.4,NotYet
70.0,-6.0,6.6,7.7,-1.0,NotYet
70.0,-4.0,6.6,7.7,-1.0,NotYet
70.0,-2.0,6.6,7.7,-1.0,NotYet
70.0,0.0,6.6,7.7,-1.0,NotYet
70.0,2.0,6.6,7.7,-1.0,NotYet
70.0,4.0,6.6,7.7,-1.0,NotYet
70.0,6.0,6.6,7.7,-1.0,NotYet
70.0,8.0,6.6,7.7,-1.0,NotYet
70.0,10.0,6.6,7.7,-1.0,NotYet
70.0,-6.0,6.6,7.7,-0.8,NotYet
70.0,-4.0,6.6,7.7,-0.8,NotYet
70.0,-2.0,6.6,7.7,-0.8,NotYet
70.0,0.0,6.6,7.7,-0.8,NotYet
70.0,2.0,6.6,7.7,-0.8,NotYet
70.0,4.0,6.6,7.7,-0.8,NotYet
70.0,6.0,6.6,7.7,-0.8,NotYet
70.0,10.0,6.6,7.7,-0.8,NotYet
70.0,-6.0,6.6,7.7,-0.6,NotYet
70.0,-4.0,6.6,7.7,-0.6,NotYet
70.0,-2.0,6.6,7.7,-0.6,NotYet
70.0,0.0,6.6,7.7,-0.6,NotYet
70.0,2.0,6.6,7.7,-0.6,NotYet
70.0,4.0,6.6,7.7,-0.6,NotYet
70.0,6.0,6.6,7.7,-0.6,NotYet
70.0,8.0,6.6,7.7,-0.6,NotYet
70.0,10.0,6.6,7.7,-0.6,NotYet
70.0,-6.0,6.6,7.7,-0.4,NotYet
70.0,-4.0,6.6,7.7,-0.4,NotYet
70.0,-2.0,6.6,7.7,-0.4,NotYet
70.0,0.0,6.6,7.7,-0.4,NotYet
70.0,8.0,6.6,7.7,-0.8,NotYet
70.0,4.0,6.6,7.7,-0.4,NotYet
70.0,6.0,6.6,7.7,-0.4,NotYet
70.0,8.0,6.6,7.7,-0.4,NotYet
70.0,10.0,6.6,7.7,-0.4,NotYet
70.0,-6.0,6.6,7.7,-0.2,NotYet
70.0,-4.0,6.6,7.7,-0.2,NotYet
70.0,-2.0,6.6,7.7,-0.2,NotYet
70.0,0.0,6.6,7.7,-0.2,NotYet
70.0,2.0,6.6,7.7,-0.2,NotYet
70.0,4.0,6.6,7.7,-0.2,NotYet
70.0,6.0,6.6,7.7,-0.2,NotYet
70.0,8.0,6.6,7.7,-0.2,NotYet
70.0,10.0,6.6,7.7,-0.2,NotYet
70.0,-6.0,6.6,7.7,0.0,NotYet
70.0,2.0,6.6,7.7,-0.4,NotYet
70.0,-2.0,6.6,7.7,0.0,NotYet
70.0,0.0,6.6,7.7,0.0,NotYet
70.0,2.0,6.6,7.7,0.0,NotYet
70.0,4.0,6.6,7.7,0.0,NotYet
70.0,6.0,6.6,7.7,0.0,NotYet
70.0,8.0,6.6,7.7,0.0,NotYet
70.0,10.0,6.6,7.7,0.0,NotYet
70.0,-6.0,6.6,7.7,0.2,NotYet
70.0,-4.0,6.6,7.7,0.2,NotYet
70.0,-2.0,6.6,7.7,0.2,NotYet
70.0,0.0,6.6,7.7,0.2,NotYet
70.0,2.0,6.6,7.7,0.2,NotYet
70.0,4.0,6.6,7.7,0.2,NotYet
70.0,6.0,6.6,7.7,0.2,NotYet
70.0,8.0,6.6,7.7,0.2,NotYet
70.0,10.0,6.6,7.7,0.2,NotYet
70.0,-4.0,6.6,7.7,0.0,NotYet
70.0,-6.0,6.6,7.7,0.4,NotYet
70.0,-4.0,6.6,7.7,0.4,NotYet
70.0,-2.0,6.6,7.7,0.4,NotYet
70.0,0.0,6.6,7.7,0.4,NotYet
70.0,2.0,6.6,7.7,0.4,NotYet
70.0,4.0,6.6,7.7,0.4,NotYet
70.0,6.0,6.6,7.7,0.4,NotYet
70.0,8.0,6.6,7.7,0.4,NotYet
70.0,10.0,6.6,7.7,0.4,NotYet
70.0,-6.0,6.6,7.7,0.6,NotYet
70.0,-4.0,6.6,7.7,0.6,NotYet
70.0,-2.0,6.6,7.7,0.6,NotYet
70.0,0.0,6.6,7.7,0.6,NotYet
70.0,2.0,6.6,7.7,0.6,NotYet
70.0,4.0,6.6,7.7,0.6,NotYet
70.0,8.0,6.6,7.7,0.6,NotYet
70.0,10.0,6.6,7.7,0.6,NotYet
70.0,-4.0,6.6,7.7,0.8,NotYet
70.0,-2.0,6.6,7.7,0.8,NotYet
70.0,0.0,6.6,7.7,0.8,NotYet
70.0,2.0,6.6,7.7,0.8,NotYet
70.0,4.0,6.6,7.7,0.8,NotYet
70.0,6.0,6.6,7.7,0.8,NotYet
70.0,8.0,6.6,7.7,0.8,NotYet
70.0,10.0,6.6,7.7,0.8,NotYet
70.0,-4.0,6.6,7.7,1.0,NotYet
70.0,-2.0,6.6,7.7,1.0,NotYet
70.0,6.0,6.6,7.7,0.6,NotYet
70.0,2.0,6.6,7.7,1.0,NotYet
70.0,4.0,6.6,7.7,1.0,NotYet
70.0,6.0,6.6,7.7,1.0,NotYet
70.0,8.0,6.6,7.7,1.0,NotYet
70.0,10.0,6.6,7.7,1.0,NotYet
70.0,-4.0,6.6,7.7,1.2,NotYet
70.0,-2.0,6.6,7.7,1.2,NotYet
70.0,0.0,6.6,7.7,1.2,NotYet
70.0,2.0,6.6,7.7,1.2,NotYet
70.0,4.0,6.6,7.7,1.2,NotYet
70.0,6.0,6.6,7.7,1.2,NotYet
70.0,8.0,6.6,7.7,1.2,NotYet
70.0,10.0,6.6,7.7,1.2,NotYet
70.0,0.0,6.6,7.7,1.0,NotYet
70.0,-4.0,6.6,7.7,1.4,NotYet
70.0,-2.0,6.6,7.7,1.4,NotYet
70.0,0.0,6.6,7.7,1.4,NotYet
70.0,2.0,6.6,7.7,1.4,NotYet
70.0,4.0,6.6,7.7,1.4,NotYet
70.0,6.0,6.6,7.7,1.4,NotYet
70.0,8.0,6.6,7.7,1.4,NotYet
70.0,10.0,6.6,7.7,1.4,NotYet
70.0,-4.0,6.6,7.7,1.6,NotYet
70.0,-2.0,6.6,7.7,1.6,NotYet
70.0,0.0,6.6,7.7,1.6,NotYet
70.0,2.0,6.6,7.7,1.6,NotYet
70.0,4.0,6.6,7.7,1.6,NotYet
70.0,6.0,6.6,7.7,1.6,NotYet
70.0,8.0,6.6,7.7,1.6,NotYet
70.0,-4.0,6.6,7.7,1.8,NotYet
70.0,-2.0,6.6,7.7,1.8,NotYet
70.0,0.0,6.6,7.7,1.8,NotYet
70.0,2.0,6.6,7.7,1.8,NotYet
70.0,4.0,6.6,7.7,1.8,NotYet
70.0,6.0,6.6,7.7,1.8,NotYet
70.0,8.0,6.6,7.7,1.8,NotYet
70.0,10.0,6.6,7.7,1.8,NotYet
70.0,-2.0,6.6,7.7,2.0,NotYet
70.0,0.0,6.6,7.7,2.0,NotYet
70.0,2.0,6.6,7.7,2.0,NotYet
70.0,10.0,6.6,7.7,1.6,NotYet
70.0,4.0,6.6,7.7,2.0,NotYet
70.0,6.0,6.6,7.7,2.0,NotYet
70.0,8.0,6.6,7.7,2.0,NotYet
70.0,10.0,6.6,7.7,2.0,NotYet
